Year,Month,Day,Wholesaler (3MPa Area),Household use (3MPa Area),Business use (3MPa Area),Industrial use (3MPa Area),Power Gen use (3MPa Area),Wholesaler (7MPa Area),Household use (7MPa Area),Business use (7MPa Area),Industrial use (7MPa Area),Power Gen use (7MPa Area),3M Power Plant1,3M Power Plant2,7M Power Plant1
2022,8,27,1048.810749,1748.017915,1398.414332,3496.03583,2692.498224,1236.098383,2060.163971,1648.131177,4120.327942,3173.301478,2932.958824,733.239706,3456.701471
2022,8,28,855.279485,1425.465809,1140.372647,2850.931618,1952.606179,1008.007965,1680.013275,1344.01062,3360.026549,2301.285854,2617.629412,654.407353,3085.063235
2022,8,29,1192.307994,1987.179989,1589.743992,3974.359979,2421.017883,1405.220135,2342.033559,1873.626847,4684.067118,2853.342505,2915.747059,728.936765,3436.416176
2022,8,30,1211.187055,2018.645092,1614.916074,4037.290185,2619.581265,1427.470458,2379.11743,1903.293944,4758.234861,3087.363634,2900.841176,725.210294,3418.848529
2022,8,31,1264.336689,2107.227815,1685.782252,4214.45563,2732.715648,1490.111098,2483.518496,1986.814797,4967.036992,3220.700585,3048.005882,762.001471,3592.292647
2022,9,1,1332.776392,2221.293987,1777.035189,4442.587973,2952.535967,1570.772176,2617.953627,2094.362902,5235.907254,3479.774532,2972.117647,743.029412,3502.852941
2022,9,2,1232.905767,2054.842946,1643.874357,4109.685891,2827.248416,1453.067512,2421.779186,1937.423349,4843.558372,3332.114205,2884.617647,721.154412,3399.727941
2022,9,3,964.328824,1607.214706,1285.771765,3214.429412,1979.783162,1136.530399,1894.217332,1515.373866,3788.434664,2333.31587,2567.6,641.9,3026.1
2022,9,4,864.862016,1441.436693,1153.149354,2882.873386,1965.875273,1019.301661,1698.836102,1359.068882,3397.672204,2316.924429,2594.529412,648.632353,3057.838235
2022,9,5,1231.735788,2052.89298,1642.314384,4105.785961,2746.916788,1451.688608,2419.481013,1935.58481,4838.962025,3237.437643,2813.217647,703.304412,3315.577941
2022,9,6,1247.652484,2079.420806,1663.536645,4158.841613,3198.915665,1470.44757,2450.74595,1960.59676,4901.491901,3770.150605,3059.782353,764.945588,3606.172059
2022,9,7,1252.007969,2086.679949,1669.343959,4173.359898,3123.277077,1475.580821,2459.301368,1967.441095,4918.602737,3681.005127,3081.482353,770.370588,3631.747059
2022,9,8,1216.741878,2027.90313,1622.322504,4055.806259,2693.508197,1434.017213,2390.028689,1912.022951,4780.057377,3174.491803,3097.870588,774.467647,3651.061765
2022,9,9,1183.184458,1971.974097,1577.579277,3943.948193,2667.123811,1394.467397,2324.112328,1859.289862,4648.224656,3143.395921,2950.252941,737.563235,3477.083824
2022,9,10,937.663725,1562.772874,1250.218299,3125.545749,1770.474763,1105.103675,1841.839459,1473.471567,3683.678918,2086.630971,2746.964706,686.741176,3237.494118
2022,9,11,836.140473,1393.567455,1114.853964,2787.13491,1629.031066,985.451272,1642.418787,1313.935029,3284.837573,1919.92947,1997.264706,499.316176,2353.919118
2022,9,12,1194.647514,1991.07919,1592.863352,3982.158379,2493.185992,1407.977427,2346.629045,1877.303236,4693.25809,2938.397776,2855.794118,713.948529,3365.757353
2022,9,13,1209.919281,2016.532135,1613.225708,4033.06427,2935.134016,1425.976295,2376.627159,1901.301727,4753.254318,3459.26509,3081.935294,770.483824,3632.280882
2022,9,14,1175.096156,1958.493593,1566.794875,3916.987186,2870.75278,1384.934755,2308.224592,1846.579674,4616.449184,3383.387205,3040.882353,760.220588,3583.897059
2022,9,15,1170.810744,1951.35124,1561.080992,3902.70248,2547.680773,1379.884091,2299.806819,1839.845455,4599.613637,3002.623769,2952.641176,738.160294,3479.898529
2022,9,16,1164.386795,1940.644659,1552.515727,3881.289317,2554.947109,1372.313009,2287.188348,1829.750678,4574.376695,3011.187664,2804.488235,701.122059,3305.289706
2022,9,17,907.806813,1513.011355,1210.409084,3026.022711,2717.333643,1069.915173,1783.191955,1426.553564,3566.383909,3202.571793,2915.623529,728.905882,3436.270588
2022,9,18,806.064966,1343.44161,1074.753288,2686.88322,2811.407737,950.005138,1583.341897,1266.673518,3166.683795,3313.444832,2823.964706,705.991176,3328.244118
2022,9,19,982.641145,1637.735241,1310.188193,3275.470483,3181.322315,1158.112778,1930.187963,1544.15037,3860.375926,3749.415585,2779.082353,694.770588,3275.347059
2022,9,20,1135.756504,1892.927507,1514.342006,3785.855015,2974.948476,1338.570166,2230.950276,1784.760221,4461.900553,3506.189275,3006.541176,751.635294,3543.423529
2022,9,21,1127.237368,1878.728946,1502.983157,3757.457892,2355.507391,1328.529755,2214.216258,1771.373006,4428.432516,2776.133711,2769.817647,692.454412,3264.427941
2022,9,22,1120.088778,1866.814631,1493.451705,3733.629262,2228.409067,1320.104632,2200.174386,1760.139509,4400.348773,2626.339258,2691.088235,672.772059,3171.639706
2022,9,23,957.98729,1596.645483,1277.316386,3193.290966,2091.14676,1129.056449,1881.760748,1505.408598,3763.521496,2464.565824,2564.429412,641.107353,3022.363235
2022,9,24,931.813354,1553.022256,1242.417805,3106.044512,1944.702074,1098.208595,1830.347659,1464.278127,3660.695318,2291.970301,2248.688235,562.172059,2650.239706
2022,9,25,808.334846,1347.224743,1077.779795,2694.449486,1550.001294,952.680354,1587.80059,1270.240472,3175.60118,1826.787239,2243.376471,560.844118,2643.979412
2022,9,26,1077.191781,1795.319635,1436.255708,3590.63927,2208.364098,1269.547456,2115.912427,1692.729942,4231.824854,2602.71483,2575.505882,643.876471,3035.417647
2022,9,27,1117.222054,1862.036757,1489.629406,3724.073515,2547.562858,1316.725993,2194.543321,1755.634657,4389.086642,3002.484797,2889.6,722.4,3405.6
2022,9,28,1106.186235,1843.643725,1474.91498,3687.287451,2305.528264,1303.719491,2172.865819,1738.292655,4345.731638,2717.22974,2921.552941,730.388235,3443.258824
2022,9,29,1060.231024,1767.051707,1413.641366,3534.103414,2302.539702,1249.557993,2082.596655,1666.077324,4165.19331,2713.707506,2267.011765,566.752941,2671.835294
2022,9,30,1195.980044,1993.300073,1594.640059,3986.600147,2080.67312,1409.547909,2349.246515,1879.397212,4698.49303,2452.221891,2242.758824,560.689706,2643.251471
2022,10,1,852.204694,1420.341156,1136.272925,2840.682313,1877.108748,1004.384103,1673.973506,1339.178804,3347.947011,2212.306739,1650.970588,412.742647,1945.786765
2022,10,2,773.836553,1289.727588,1031.78207,2579.455176,2136.510089,912.021651,1520.036086,1216.028869,3040.072171,2518.029747,1619.717647,404.929412,1908.952941
2022,10,3,1069.632682,1782.721137,1426.17691,3565.442275,2667.548308,1260.638518,2101.064197,1680.851358,4202.128395,3143.89622,1849.358824,462.339706,2179.601471
2022,10,4,1110.356537,1850.594229,1480.475383,3701.188457,2797.169,1308.63449,2181.057484,1744.845987,4362.114968,3296.663464,1959.629412,489.907353,2309.563235
2022,10,5,1087.922809,1813.204682,1450.563746,3626.409364,2890.443661,1282.19474,2136.991233,1709.592986,4273.982465,3406.594314,1862.494118,465.623529,2195.082353
2022,10,6,1106.17965,1843.632749,1474.9062,3687.265499,2702.120821,1303.71173,2172.852883,1738.282307,4345.705766,3184.642396,1869.329412,467.332353,2203.138235
2022,10,7,1133.636251,1889.393752,1511.515002,3778.787504,2917.329785,1336.071296,2226.785494,1781.428395,4453.570987,3438.281533,1815.841176,453.960294,2140.098529
2022,10,8,888.607329,1481.012214,1184.809771,2962.024429,2264.529863,1047.287209,1745.478681,1396.382945,3490.957362,2668.910196,1590.605882,397.651471,1874.642647
2022,10,9,798.241881,1330.403135,1064.322508,2660.806269,2316.993421,940.785074,1567.975123,1254.380098,3135.950246,2730.742246,1553.094118,388.273529,1830.432353
2022,10,10,995.451216,1659.085361,1327.268289,3318.170721,2469.270315,1173.210362,1955.350604,1564.280483,3910.701207,2910.211442,1571.664706,392.916176,1852.319118
2022,10,11,1129.000975,1881.668292,1505.334633,3763.336583,2276.47591,1330.608292,2217.680487,1774.144389,4435.360973,2682.989466,1612.882353,403.220588,1900.897059
2022,10,12,1166.168467,1943.614112,1554.89129,3887.228224,2440.98971,1374.412836,2290.688061,1832.550449,4581.376121,2876.880729,1559.352941,389.838235,1837.808824
2022,10,13,1135.662139,1892.770232,1514.216186,3785.540464,2878.374913,1338.45895,2230.764916,1784.611933,4461.529833,3392.370433,1710.635294,427.658824,2016.105882
2022,10,14,1096.834759,1828.057931,1462.446345,3656.115863,2315.122151,1292.698109,2154.496848,1723.597478,4308.993695,2728.536821,1606.829412,401.707353,1893.763235
2022,10,15,875.856965,1459.761609,1167.809287,2919.523217,2244.793184,1032.259995,1720.433325,1376.34666,3440.866649,2645.64911,1283.347059,320.836765,1512.516176
2022,10,16,813.1742,1355.290334,1084.232267,2710.580667,2012.132368,958.383879,1597.306465,1277.845172,3194.612929,2371.44172,1239.041176,309.760294,1460.298529
2022,10,17,1074.803841,1791.339735,1433.071788,3582.67947,2695.954347,1266.733098,2111.22183,1688.977464,4222.443661,3177.374767,1392.794118,348.198529,1641.507353
2022,10,18,1133.202145,1888.670241,1510.936193,3777.340483,2503.542741,1335.559671,2225.932784,1780.746228,4451.865569,2950.603945,1384.394118,346.098529,1631.607353
2022,10,19,1160.928284,1934.880473,1547.904379,3869.760946,2410.335754,1368.236906,2280.394843,1824.315875,4560.789687,2840.752853,1222.652941,305.663235,1440.983824
2022,10,20,1169.087867,1948.479778,1558.783822,3896.959555,2228.584061,1377.853557,2296.422595,1837.138076,4592.84519,2626.5455,1200.664706,300.166176,1415.069118
2022,10,21,1140.677258,1901.128763,1520.90301,3802.257526,2319.925247,1344.369625,2240.616042,1792.492834,4481.232084,2734.197612,1240.441176,310.110294,1461.948529
2022,10,22,941.170003,1568.616672,1254.893338,3137.233344,2744.316151,1109.236075,1848.726792,1478.981434,3697.453584,3234.372606,1586.776471,396.694118,1870.129412
2022,10,23,851.13059,1418.550983,1134.840786,2837.101966,1966.231412,1003.118195,1671.863659,1337.490927,3343.727317,2317.344165,1221.541176,305.385294,1439.673529
2022,10,24,1199.163136,1998.605227,1598.884181,3997.210454,2793.363231,1413.29941,2355.499017,1884.399214,4710.998035,3292.178094,1467.735294,366.933824,1729.830882
2022,10,25,1310.250737,2183.751228,1747.000982,4367.502455,3041.068369,1544.224082,2573.706804,2058.965443,5147.413608,3584.116292,1549.1,387.275,1825.725
2022,10,26,1246.300863,2077.168106,1661.734485,4154.336211,2584.19804,1468.854589,2448.090982,1958.472785,4896.181964,3045.661975,1419.517647,354.879412,1673.002941
2022,10,27,1236.745193,2061.241988,1648.99359,4122.483976,2465.204106,1457.592548,2429.320914,1943.456731,4858.641828,2905.419125,1625.070588,406.267647,1915.261765
2022,10,28,1225.948122,2043.24687,1634.597496,4086.493741,2287.149836,1444.86743,2408.112383,1926.489906,4816.224766,2695.569449,1536.994118,384.248529,1811.457353
2022,10,29,1060.589651,1767.649418,1414.119534,3535.298836,1727.011413,1249.98066,2083.3011,1666.64088,4166.6022,2035.406308,1434.176471,358.544118,1690.279412
2022,10,30,1058.943157,1764.905262,1411.92421,3529.810525,1734.770943,1248.04015,2080.066916,1664.053533,4160.133833,2044.551469,1232.041176,308.010294,1452.048529
2022,10,31,1453.986241,2423.310401,1938.648321,4846.620802,2042.457185,1713.626641,2856.044401,2284.835521,5712.088803,2407.181683,1470.782353,367.695588,1733.422059
2022,11,1,1442.107101,2403.511835,1922.809468,4807.023671,2738.823334,1699.626226,2832.710377,2266.168302,5665.420755,3227.898929,1921.541176,480.385294,2264.673529
2022,11,2,1246.913237,2078.188728,1662.550983,4156.377456,2425.799104,1469.576315,2449.293858,1959.435087,4898.587717,2858.977515,1755.270588,438.817647,2068.711765
2022,11,3,1092.495768,1820.826279,1456.661023,3641.652558,2114.449617,1287.584297,2145.973829,1716.779063,4291.947658,2492.029906,1638.905882,409.726471,1931.567647
2022,11,4,1194.77655,1991.29425,1593.0354,3982.588499,2505.643006,1408.129505,2346.882509,1877.506007,4693.765017,2953.079257,1783.764706,445.941176,2102.294118
2022,11,5,1042.135626,1736.89271,1389.514168,3473.785419,2266.734373,1228.231273,2047.052122,1637.641698,4094.104244,2671.508368,1768.611765,442.152941,2084.435294
2022,11,6,993.355935,1655.593226,1324.47458,3311.186451,1559.350463,1170.740924,1951.234873,1560.987898,3902.469746,1837.805903,1667.441176,416.860294,1965.198529
2022,11,7,1305.871281,2176.452135,1741.161708,4352.90427,2331.000769,1539.062581,2565.104302,2052.083442,5130.208604,2747.250906,2052.194118,513.048529,2418.657353
2022,11,8,1290.651462,2151.08577,1720.868616,4302.17154,2293.616054,1521.124937,2535.208229,2028.166583,5070.416458,2703.190349,2210.558824,552.639706,2605.301471
2022,11,9,1298.342095,2163.903491,1731.122793,4327.806983,2122.831195,1530.188898,2550.314829,2040.251863,5100.629658,2501.908194,2004.758824,501.189706,2362.751471
2022,11,10,1271.30531,2118.842183,1695.073747,4237.684367,2058.864885,1498.324115,2497.206859,1997.765487,4994.413718,2426.519329,2337.588235,584.397059,2755.014706
2022,11,11,1221.717133,2036.195222,1628.956178,4072.390444,2160.550859,1439.880907,2399.801512,1919.841209,4799.603024,2546.363512,2440.817647,610.204412,2876.677941
2022,11,12,952.077523,1586.795872,1269.436697,3173.591743,1863.344067,1122.091366,1870.152277,1496.121822,3740.304554,2196.084079,1836.470588,459.117647,2164.411765
2022,11,13,917.510708,1529.184514,1223.347611,3058.369027,1602.368468,1081.351906,1802.253177,1441.802541,3604.506354,1888.505694,1704.623529,426.155882,2009.020588
2022,11,14,1218.803527,2031.339212,1625.07137,4062.678424,2133.353368,1436.447014,2394.078357,1915.262686,4788.156714,2514.309327,2340.923529,585.230882,2758.945588
2022,11,15,1317.785339,2196.308898,1757.047118,4392.617795,2834.890031,1553.104149,2588.506915,2070.805532,5177.01383,3341.120394,2908.788235,727.197059,3428.214706
2022,11,16,1335.827102,2226.378503,1781.102802,4452.757006,2300.714915,1574.367656,2623.946093,2099.156874,5247.892185,2711.556864,2356.447059,589.111765,2777.241176
2022,11,17,1380.769208,2301.282013,1841.025611,4602.564026,2102.096847,1627.335138,2712.22523,2169.780184,5424.45046,2477.471284,2451.647059,612.911765,2889.441176
2022,11,18,1302.098098,2170.163497,1736.130798,4340.326994,2210.637989,1534.615616,2557.692693,2046.154155,5115.385386,2605.394773,2284.264706,571.066176,2692.169118
2022,11,19,1103.057962,1838.429937,1470.74395,3676.859874,1800.554179,1300.032598,2166.720997,1733.376798,4333.441994,2122.081711,1660.152941,415.038235,1956.608824
2022,11,20,1068.835941,1781.393235,1425.114588,3562.78647,1929.646815,1259.699502,2099.49917,1679.599336,4198.99834,2274.226603,1969.882353,492.470588,2321.647059
2022,11,21,1301.176478,2168.627464,1734.901971,4337.254928,2329.350634,1533.529421,2555.882368,2044.705895,5111.764736,2745.306105,2209.817647,552.454412,2604.427941
2022,11,22,1250.257943,2083.763239,1667.010591,4167.526478,1985.2647,1473.51829,2455.863817,1964.691054,4911.727634,2339.776253,1825.558824,456.389706,2151.551471
2022,11,23,1244.318898,2073.86483,1659.091864,4147.72966,2583.722618,1466.518701,2444.197835,1955.358268,4888.39567,3045.101656,2456.423529,614.105882,2895.070588
2022,11,24,1306.917491,2178.195818,1742.556654,4356.391636,2311.16463,1540.295614,2567.159357,2053.727486,5134.318714,2723.8726,1871.552941,467.888235,2205.758824
2022,11,25,1291.812698,2153.021163,1722.41693,4306.042326,2037.460982,1522.493537,2537.489228,2029.991382,5074.978455,2401.2933,1680.823529,420.205882,1980.970588
2022,11,26,1136.557538,1894.262564,1515.410051,3788.525127,2208.943081,1339.514241,2232.523736,1786.018989,4465.047471,2603.397202,2213.152941,553.288235,2608.358824
2022,11,27,1062.509345,1770.848908,1416.679126,3541.697816,1835.491034,1252.243156,2087.071927,1669.657542,4174.143855,2163.25729,1785.164706,446.291176,2103.944118
2022,11,28,1447.642549,2412.737582,1930.190065,4825.475163,2329.134968,1706.150147,2843.583578,2274.866863,5687.167157,2745.051927,2216.117647,554.029412,2611.852941
2022,11,29,1326.42384,2210.706401,1768.56512,4421.412801,2425.580362,1563.28524,2605.475401,2084.380321,5210.950801,2858.719712,1990.305882,497.576471,2345.717647
2022,11,30,1293.166318,2155.277196,1724.221757,4310.554392,1865.547551,1524.088874,2540.148124,2032.118499,5080.296248,2198.681042,1681.894118,420.473529,1982.232353
2022,12,1,1497.117061,2495.195101,1996.156081,4990.390202,2366.171063,1764.459393,2940.765655,2352.612524,5881.53131,2788.70161,1952.958824,488.239706,2301.701471
2022,12,2,1445.548144,2409.246907,1927.397526,4818.493814,2235.156232,1703.681741,2839.469569,2271.575655,5678.939138,2634.291274,2006.611765,501.652941,2364.935294
2022,12,3,1291.284506,2152.140843,1721.712674,4304.281686,2209.196685,1521.871025,2536.451708,2029.161366,5072.903415,2603.696093,2516.417647,629.104412,2965.777941
2022,12,4,1170.224303,1950.373838,1560.29907,3900.747675,2083.830524,1379.192928,2298.65488,1838.923904,4597.30976,2455.943117,2557.264706,639.316176,3013.919118
2022,12,5,1593.011455,2655.019091,2124.015273,5310.038182,2797.542229,1877.477786,3129.129643,2503.303714,6258.259286,3297.103341,3058.629412,764.657353,3604.813235
2022,12,6,1677.877365,2796.462276,2237.16982,5592.924551,3025.290578,1977.498323,3295.830539,2636.664431,6591.661078,3565.521038,3175.982353,793.995588,3743.122059
2022,12,7,1621.718395,2702.863992,2162.291194,5405.727984,2771.365648,1911.310966,3185.518276,2548.414621,6371.036553,3266.252371,3040.676471,760.169118,3583.654412
2022,12,8,1625.894169,2709.823615,2167.858892,5419.64723,2580.776095,1916.232413,3193.720689,2554.976551,6387.441378,3041.628969,3031,757.75,3572.25
2022,12,9,1584.987209,2641.645349,2113.316279,5283.290698,2585.19981,1868.02064,3113.367733,2490.694186,6226.735465,3046.842633,3033.017647,758.254412,3574.627941
2022,12,10,1310.290972,2183.818287,1747.05463,4367.636574,2341.278225,1544.271503,2573.785839,2059.028671,5147.571677,2759.363622,2644.723529,661.180882,3116.995588
2022,12,11,1237.1775,2061.9625,1649.57,4123.925001,2145.404343,1458.102054,2430.17009,1944.136072,4860.340179,2528.512262,2771.876471,692.969118,3266.854412
2022,12,12,1589.884799,2649.807998,2119.846399,5299.615996,2453.625136,1873.792799,3122.987998,2498.390398,6245.975996,2891.772481,3049.652941,762.413235,3594.233824
2022,12,13,1684.39416,2807.3236,2245.85888,5614.6472,2755.566324,1985.178831,3308.631386,2646.905108,6617.262771,3247.63174,3174.335294,793.583824,3741.180882
2022,12,14,1612.748024,2687.913373,2150.330699,5375.826746,2491.279519,1900.738742,3167.897904,2534.318323,6335.795808,2936.150861,3087.535294,771.883824,3638.880882
2022,12,15,1747.490785,2912.484642,2329.987714,5824.969285,2627.434786,2059.542711,3432.571186,2746.056949,6865.142371,3096.61957,3120.352941,780.088235,3677.558824
2022,12,16,1671.496654,2785.827756,2228.662205,5571.655512,2607.144758,1969.978199,3283.296998,2626.637599,6566.593997,3072.706322,3147.9,786.975,3710.025
2022,12,17,1484.726032,2474.543387,1979.63471,4949.086774,2367.805818,1749.855681,2916.426135,2333.140908,5832.85227,2790.628285,2953.711765,738.427941,3481.160294
2022,12,18,1334.545266,2224.24211,1779.393688,4448.48422,2302.908487,1572.856921,2621.428201,2097.142561,5242.856402,2714.142146,2939.835294,734.958824,3464.805882
2022,12,19,1787.403805,2979.006342,2383.205074,5958.012684,2819.873735,2106.583056,3510.97176,2808.777408,7021.94352,3323.422616,3212.670588,803.167647,3786.361765
2022,12,20,1844.872142,3074.786903,2459.829522,6149.573806,2863.881889,2174.313596,3623.855993,2899.084794,7247.711986,3375.289369,3184.423529,796.105882,3753.070588
2022,12,21,1874.819736,3124.69956,2499.759648,6249.399121,2868.312098,2209.608975,3682.681625,2946.1453,7365.36325,3380.510687,3115.782353,778.945588,3672.172059
2022,12,22,1772.457406,2954.095676,2363.276541,5908.191353,2755.008532,2088.967657,3481.612761,2785.290209,6963.225523,3246.974342,3039.605882,759.901471,3582.392647
2022,12,23,1823.127927,3038.546544,2430.837235,6077.093089,2692.021435,2148.686485,3581.144141,2864.915313,7162.288283,3172.739548,3065.711765,766.427941,3613.160294
2022,12,24,1516.686302,2527.810503,2022.248402,5055.621006,2515.837067,1787.523141,2979.205235,2383.364188,5958.410471,2965.093686,3111.541176,777.885294,3667.173529
2022,12,25,1383.496913,2305.828188,1844.66255,4611.656376,2236.277285,1630.549933,2717.583221,2174.066577,5435.166443,2635.612514,2895.858824,723.964706,3412.976471
2022,12,26,1700.139491,2833.565818,2266.852655,5667.131637,2565.005481,2003.735829,3339.559715,2671.647772,6679.119429,3023.042174,3027.664706,756.916176,3568.319118
2022,12,27,1572.95313,2621.588549,2097.270839,5243.177099,2399.646448,1853.837617,3089.729362,2471.783489,6179.458723,2828.154743,3012.264706,753.066176,3550.169118
2022,12,28,1547.856746,2579.761244,2063.808995,5159.522487,1277.234134,1824.259737,3040.432894,2432.346315,6080.865789,1505.311659,2900.758824,725.189706,3418.751471
2022,12,29,1243.471472,2072.452453,1657.961962,4144.904905,1021.110848,1465.519949,2442.533248,1954.026598,4885.066495,1203.452071,2831.088235,707.772059,3336.639706
2022,12,30,1220.377547,2033.962578,1627.170062,4067.925156,975.830231,1438.302109,2397.170181,1917.736145,4794.340362,1150.085629,2697.1,674.275,3178.725
2022,12,31,1240.368003,2067.280005,1653.824004,4134.560009,820.007324,1461.862289,2436.437148,1949.149719,4872.874297,966.437203,2645.835294,661.458824,3118.305882
2023,1,1,1030.529654,1717.549424,1374.039539,3435.098848,788.89401,1214.552807,2024.254678,1619.403743,4048.509356,929.767941,2400.423529,600.105882,2829.070588
2023,1,2,1082.849805,1804.749675,1443.79974,3609.49935,786.563724,1276.215842,2127.026403,1701.621122,4254.052806,927.021532,2471.576471,617.894118,2912.929412
2023,1,3,1172.00844,1953.3474,1562.67792,3906.694801,824.287831,1381.295662,2302.159436,1841.727549,4604.318873,971.482087,2391.2,597.8,2818.2
2023,1,4,1451.401088,2419.001813,1935.201451,4838.003626,1336.306776,1710.579854,2850.966423,2280.773138,5701.932845,1574.932986,2856.617647,714.154412,3366.727941
2023,1,5,1576.30335,2627.172249,2101.737799,5254.344499,2429.1503,1857.786091,3096.310151,2477.048121,6192.620302,2862.927139,3124.388235,781.097059,3682.314706
2023,1,6,1652.708569,2754.514281,2203.611425,5509.028562,2630.078147,1947.835099,3246.391831,2597.113465,6492.783663,3099.734958,3052.988235,763.247059,3598.164706
2023,1,7,1524.03194,2540.053234,2032.042587,5080.106468,2363.923147,1796.180501,2993.634169,2394.907335,5987.268337,2786.052281,3026.511765,756.627941,3566.960294
2023,1,8,1418.964421,2364.940702,1891.952561,4729.881403,2084.005176,1672.350925,2787.251541,2229.801233,5574.503082,2456.148957,2751.576471,687.894118,3242.929412
2023,1,9,1523.012031,2538.353385,2030.682708,5076.70677,2201.841827,1794.978465,2991.630775,2393.30462,5983.26155,2595.027868,2725.8,681.45,3212.55
2023,1,10,1840.68014,3067.800233,2454.240186,6135.600465,2499.915042,2169.373022,3615.621703,2892.497362,7231.243405,2946.328443,3164.741176,791.185294,3729.873529
2023,1,11,1878.486422,3130.810704,2504.648563,6261.621407,2609.849298,2213.930426,3689.884044,2951.907235,7379.768087,3075.893815,3116.317647,779.079412,3672.802941
2023,1,12,1858.034394,3096.72399,2477.379192,6193.447981,2592.565263,2189.82625,3649.710417,2919.768334,7299.420834,3055.523345,3039.564706,759.891176,3582.344118
2023,1,13,1747.926775,2913.211292,2330.569033,5826.422583,2397.116219,2060.056556,3433.427594,2746.742075,6866.855187,2825.172687,2953.876471,738.469118,3481.354412
2023,1,14,1422.786797,2371.311329,1897.049063,4742.622658,2242.335071,1676.855868,2794.759781,2235.807824,5589.519561,2642.752048,2916.982353,729.245588,3437.872059
2023,1,15,1293.574301,2155.957168,1724.765735,4311.914336,1918.050755,1524.569712,2540.94952,2032.759616,5081.899039,2260.559818,2777.435294,694.358824,3273.405882
2023,1,16,1867.565964,3112.609941,2490.087953,6225.219882,2531.480195,2201.059887,3668.433145,2934.746516,7336.866289,2983.53023,3149.341176,787.335294,3711.723529
2023,1,17,1892.556751,3154.261251,2523.409001,6308.522502,2406.188201,2230.513313,3717.522189,2974.017751,7435.044377,2835.864666,3156.917647,789.229412,3720.652941
2023,1,18,1845.115901,3075.193168,2460.154534,6150.386336,2586.546782,2174.600883,3624.334805,2899.467844,7248.66961,3048.430136,3101.123529,775.280882,3654.895588
2023,1,19,1894.280672,3157.134453,2525.707563,6314.268907,2634.759225,2232.545078,3720.908463,2976.72677,7441.816926,3105.251944,3063.323529,765.830882,3610.345588
2023,1,20,1765.64118,2942.7353,2354.18824,5885.4706,2099.164679,2080.934248,3468.223747,2774.578997,6936.447493,2474.015515,2937.776471,734.444118,3462.379412
2023,1,21,1592.894033,2654.823388,2123.858711,5309.646777,1976.396763,1877.339396,3128.898994,2503.119195,6257.797987,2329.324756,3074.194118,768.548529,3623.157353
2023,1,22,1526.429053,2544.048421,2035.238737,5088.096843,2229.065635,1799.005669,2998.342782,2398.674226,5996.685564,2627.11307,3120.476471,780.119118,3677.704412
2023,1,23,1946.023213,3243.372022,2594.697618,6486.744045,2911.890971,2293.527359,3822.545598,3058.036478,7645.091195,3431.871501,3246.435294,811.608824,3826.155882
2023,1,24,1929.415332,3215.69222,2572.553776,6431.38444,2869.032921,2273.953784,3789.922973,3031.938379,7579.845947,3381.360229,3224.488235,806.122059,3800.289706
2023,1,25,2275.686541,3792.810901,3034.248721,7585.621802,3113.691051,2682.059137,4470.098562,3576.07885,8940.197124,3669.707311,3145.388235,786.347059,3707.064706
2023,1,26,2072.796362,3454.660604,2763.728483,6909.321207,2918.109737,2442.93857,4071.564283,3257.251426,8143.128566,3439.200762,3260.888235,815.222059,3843.189706
2023,1,27,2103.285725,3505.476209,2804.380967,7010.952418,3121.635829,2478.872462,4131.454103,3305.163283,8262.908206,3679.070798,3227.452941,806.863235,3803.783824
2023,1,28,1676.54016,2794.233601,2235.386881,5588.467201,2209.922976,1975.922332,3293.203887,2634.563109,6586.407773,2604.552079,3177.052941,794.263235,3744.383824
2023,1,29,1580.651145,2634.418575,2107.53486,5268.83715,1756.387779,1862.910278,3104.850463,2483.880371,6209.700926,2070.028454,2879.676471,719.919118,3393.904412
2023,1,30,1939.703324,3232.838873,2586.271098,6465.677746,2344.577811,2286.078917,3810.131529,3048.105223,7620.263058,2763.25242,3205.752941,801.438235,3778.208824
2023,1,31,1947.630939,3246.051565,2596.841252,6492.10313,2340.927212,2295.422178,3825.70363,3060.562904,7651.40726,2758.949929,3299.470588,824.867647,3888.661765
2023,2,1,1922.512245,3204.187075,2563.34966,6408.37415,2289.150641,2265.818003,3776.363338,3021.090671,7552.726676,2697.927542,3050.188235,762.547059,3594.864706
2023,2,2,1910.288605,3183.814342,2547.051474,6367.628685,2358.639845,2251.411571,3752.352618,3001.882094,7504.705235,2779.825531,3089.347059,772.336765,3641.016176
2023,2,3,1883.789287,3139.648812,2511.71905,6279.297624,2724.640309,2220.180231,3700.300386,2960.240309,7400.600771,3211.183221,3088.152941,772.038235,3639.608824
2023,2,4,1522.854924,2538.091539,2030.473232,5076.183079,2000.430014,1794.793303,2991.322171,2393.057737,5982.644343,2357.649659,2877.123529,719.280882,3390.895588
2023,2,5,1438.608671,2397.681119,1918.144895,4795.362237,1709.750619,1695.503077,2825.838461,2260.670769,5651.676922,2015.06323,2607.047059,651.761765,3072.591176
2023,2,6,1769.308644,2948.847741,2359.078192,5897.695481,2127.535515,2085.256617,3475.427694,2780.342155,6950.855389,2507.452571,2965.405882,741.351471,3494.942647
2023,2,7,1693.242822,2822.07137,2257.657096,5644.142739,2254.472859,1995.607611,3326.012686,2660.810149,6652.025371,2657.057298,3120.394118,780.098529,3677.607353
